51.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 60, 60, 60, 60, 60, 56, 48, 0, 19, 81, 70, 40, 40, 40, 40, 18, 0, 0, 59, 80, 51, 31, 70, 70, 70, 41, 16, 0, 80, 62, 40, 30, 30, 30, 30, 55, 76, 54, 30, 30, 14, 0, 0, 0, 0, 47, 80, 78, 69, 88, 49, 10, 40, 39, 9, 60, 94, 70, 0, 16, 10, 18, 70, 70, 62, 36, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
52.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 60, 60, 60, 60, 58, 58, 48, 0, 20, 52, 75, 77, 40, 39, 10, 22, 32, 0, 100, 100, 49, 18, 70, 66, 59, 34, 16, 0, 80, 80, 40, 6, 30, 29, 7, 60, 96, 74, 0, 0, 0, 0, 0, 0, 0, 60, 96, 78, 0, 69, 58, 39, 38, 0, 0, 60, 92, 57, 0, 16, 50, 70, 69, 59, 60, 36, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
61.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 18, 60, 60, 60, 28, 0, 0, 0, 80, 91, 75, 40, 40, 40, 48, 60, 58, 69, 79, 42, 5, 20, 20, 20, 9, 0, 0, 100, 82, 79, 76, 80, 80, 80, 76, 70, 28, 100, 97, 61, 21, 0, 0, 0, 60, 100, 100, 20, 55, 52, 39, 40, 40, 40, 71, 84, 20, 0, 0, 42, 70, 70, 70, 70, 42, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
62.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 58, 59, 59, 60, 28, 8, 0, 19, 56, 79, 67, 3, 38, 40, 66, 84, 58, 97, 86, 42, 5, 20, 20, 20, 9, 0, 0, 100, 82, 70, 60, 80, 76, 39, 56, 64, 0, 100, 97, 50, 0, 0, 0, 0, 60, 96, 78, 20, 82, 49, 9, 40, 40, 40, 71, 94, 70, 0, 16, 43, 63, 70, 70, 70, 42, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
71.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 60, 60, 60, 58, 59, 57, 60, 60, 58, 40, 40, 40, 40, 37, 0, 29, 76, 88, 40, 0, 0, 0, 0, 5, 65, 70, 51, 32, 0, 0, 0, 0, 22, 77, 91, 45, 12, 0, 0, 0, 0, 0, 28, 100, 98, 29, 0, 0, 0, 0, 0, 54, 88, 98, 18, 6, 0, 0, 0, 0, 0, 42, 70, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
72.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 40, 60, 60, 57, 22, 36, 60, 58, 40, 40, 40, 40, 40, 39, 37, 67, 72, 0, 0, 0, 0, 0, 5, 65, 70, 32, 0, 0, 0, 0, 0, 22, 79, 54, 35, 12, 0, 0, 0, 0, 0, 23, 80, 98, 29, 0, 0, 0, 0, 0, 54, 89, 91, 16, 6, 0, 0, 0, 0, 0, 12, 32, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
81.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40, 60, 60, 60, 60, 28, 8, 0, 70, 94, 70, 40, 40, 40, 40, 74, 94, 68, 89, 91, 55, 15, 1, 18, 20, 59, 98, 90, 30, 80, 90, 71, 57, 75, 80, 92, 86, 28, 80, 92, 48, 0, 0, 0, 0, 60, 100, 100, 59, 30, 33, 40, 40, 40, 40, 71, 94, 70, 0, 0, 42, 70, 70, 68, 33, 20, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
82.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40, 60, 60, 58, 17, 4, 8, 0, 70, 94, 70, 40, 40, 40, 12, 60, 94, 68, 89, 91, 50, 5, 20, 20, 20, 43, 68, 90, 0, 21, 14, 24, 80, 80, 80, 80, 72, 28, 80, 80, 40, 0, 0, 0, 0, 47, 81, 100, 69, 88, 50, 0, 3, 37, 40, 71, 94, 70, 0, 16, 10, 14, 59, 20, 59, 42, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
91.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 18, 58, 59, 57, 29, 0, 0, 20, 74, 63, 38, 37, 0, 29, 31, 32, 68, 99, 40, 9, 0, 0, 0, 0, 60, 97, 100, 29, 64, 54, 30, 33, 77, 65, 79, 99, 100, 0, 0, 18, 30, 30, 28, 8, 31, 61, 100, 0, 42, 46, 39, 38, 0, 69, 68, 50, 20, 0, 0, 12, 32, 69, 57, 29, 18, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
92.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40, 60, 58, 7, 47, 28, 8, 0, 60, 88, 70, 40, 40, 40, 40, 74, 94, 68, 70, 60, 30, 0, 0, 0, 15, 59, 100, 100, 29, 64, 76, 79, 80, 77, 79, 92, 92, 58, 0, 0, 18, 30, 30, 28, 8, 60, 100, 100, 59, 78, 43, 9, 40, 37, 54, 76, 84, 20, 0, 16, 61, 83, 70, 70, 62, 35, 16, 0, 0, 0, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
a1.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 20, 20, 20, 16, 0, 20, 58, 76, 90, 90, 90, 90, 91, 84, 18, 30, 52, 44, 30, 30, 0, 47, 59, 65, 100, 79, 63, 70, 80, 79, 0, 0, 55, 98, 100, 19, 54, 51, 39, 38, 0, 30, 50, 60, 100, 0, 47, 66, 70, 69, 57, 29, 20, 33, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
a2.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 0, 0, 11, 16, 0, 20, 58, 33, 24, 86, 57, 60, 80, 94, 62, 30, 53, 44, 30, 33, 77, 80, 86, 96, 80, 29, 71, 79, 80, 78, 28, 30, 69, 86, 27, 99, 90, 58, 39, 40, 40, 40, 57, 73, 95, 20, 59, 70, 70, 70, 68, 33, 42, 52, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
b1.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 60, 29, 0, 0, 0, 0, 0, 0, 0, 100, 100, 50, 5, 20, 20, 20, 9, 0, 0, 100, 100, 78, 67, 90, 87, 90, 75, 60, 18, 60, 88, 58, 23, 0, 0, 23, 46, 64, 100, 100, 100, 48, 0, 0, 0, 0, 31, 63, 100, 70, 90, 69, 45, 3, 34, 77, 94, 91, 70, 60, 68, 32, 14, 60, 70, 70, 42, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
b2.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 46, 27, 0, 0, 0, 0, 0, 0, 0, 100, 76, 35, 5, 20, 20, 20, 9, 0, 0, 100, 100, 72, 59, 90, 87, 90, 75, 60, 18, 100, 100, 50, 0, 0, 0, 23, 67, 96, 80, 97, 82, 39, 0, 0, 0, 0, 31, 54, 27, 98, 91, 89, 74, 40, 37, 77, 94, 94, 65, 70, 70, 43, 32, 70, 70, 70, 42, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
c1.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 20, 20, 20, 4, 0, 0, 20, 47, 69, 99, 83, 90, 88, 70, 42, 18, 100, 70, 55, 29, 6, 0, 0, 26, 30, 30, 99, 99, 89, 0, 0, 0, 0, 0, 0, 0, 19, 66, 96, 87, 48, 40, 37, 80, 90, 89, 0, 12, 29, 70, 68, 70, 70, 30, 20, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
c2.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 20, 20, 20, 4, 0, 0, 0, 39, 69, 99, 83, 90, 88, 70, 70, 62, 58, 79, 89, 27, 6, 0, 0, 26, 30, 30, 60, 77, 89, 0, 0, 7, 27, 4, 0, 0, 0, 41, 66, 86, 48, 44, 55, 81, 90, 89, 0, 0, 13, 70, 30, 33, 68, 70, 48, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
d1.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 58, 60, 58, 0, 0, 12, 20, 20, 20, 4, 33, 70, 100, 20, 58, 88, 93, 90, 83, 34, 59, 97, 100, 100, 100, 58, 23, 0, 0, 23, 67, 100, 100, 97, 82, 39, 0, 0, 0, 0, 60, 98, 100, 67, 79, 89, 74, 40, 37, 53, 52, 60, 100, 0, 16, 50, 70, 70, 67, 18, 40, 70, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
d2.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 60, 57, 0, 0, 12, 15, 1, 19, 4, 24, 47, 58, 20, 58, 88, 80, 7, 80, 72, 70, 70, 62, 100, 100, 58, 23, 0, 0, 23, 67, 92, 58, 80, 80, 39, 0, 0, 0, 0, 60, 100, 100, 59, 78, 89, 74, 40, 37, 53, 74, 92, 56, 0, 16, 50, 70, 70, 67, 18, 40, 70, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
e1.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 20, 20, 20, 9, 0, 0, 0, 52, 88, 93, 90, 87, 90, 75, 56, 0, 80, 65, 60, 51, 29, 30, 53, 78, 95, 74, 100, 100, 86, 65, 32, 74, 80, 45, 39, 78, 69, 88, 94, 70, 3, 37, 40, 49, 59, 57, 0, 16, 50, 66, 59, 20, 20, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
e2.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 20, 15, 0, 0, 0, 16, 58, 70, 74, 70, 58, 86, 61, 0, 0, 86, 65, 41, 30, 30, 41, 63, 94, 71, 0, 85, 64, 21, 47, 60, 46, 66, 40, 78, 0, 59, 88, 91, 61, 40, 40, 42, 60, 57, 60, 11, 16, 51, 69, 70, 52, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
f1.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 60, 60, 60, 60, 60, 58, 20, 40, 70, 85, 96, 59, 60, 60, 46, 40, 90, 94, 100, 100, 95, 83, 90, 90, 33, 0, 0, 32, 80, 93, 100, 0, 0, 0, 0, 0, 0, 24, 60, 70, 79, 0, 0, 0, 0, 0, 0, 16, 40, 63, 90, 0, 0, 0, 0, 0, 0, 28, 70, 69, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
f2.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 60, 60, 60, 60, 58, 58, 20, 40, 70, 85, 96, 59, 53, 40, 14, 0, 90, 94, 100, 100, 95, 83, 73, 58, 22, 0, 0, 32, 80, 94, 100, 0, 0, 0, 0, 0, 0, 12, 30, 72, 100, 0, 0, 0, 0, 0, 0, 40, 100, 96, 100, 0, 0, 0, 0, 0, 0, 28, 70, 39, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
g1.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 0, 0, 11, 16, 0, 20, 58, 57, 59, 85, 0, 53, 83, 94, 62, 100, 100, 49, 0, 0, 0, 23, 67, 92, 58, 60, 60, 29, 0, 0, 0, 0, 60, 100, 100, 69, 88, 72, 50, 40, 37, 77, 91, 92, 56, 0, 16, 44, 62, 70, 68, 33, 68, 100, 98, 100, 98, 64, 37, 3, 42, 11, 29, 60, 60, 9, 46, 32, 21, 56, 57, 55, 28, 0, 0]
g2.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35, 60, 59, 59, 60, 28, 8, 0, 60, 88, 50, 0, 3, 38, 40, 49, 52, 19, 69, 86, 50, 0, 0, 0, 15, 59, 100, 99, 29, 64, 64, 46, 33, 74, 79, 92, 100, 100, 0, 0, 0, 7, 30, 28, 8, 60, 100, 100, 59, 78, 58, 39, 40, 37, 77, 91, 84, 20, 0, 16, 50, 70, 70, 70, 70, 42, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
h1.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 60, 29, 0, 0, 0, 0, 0, 0, 0, 100, 100, 50, 5, 19, 0, 15, 20, 16, 0, 97, 86, 51, 35, 86, 57, 86, 100, 80, 0, 100, 80, 49, 23, 0, 0, 23, 55, 82, 74, 99, 65, 28, 0, 0, 0, 0, 42, 79, 100, 100, 66, 27, 0, 0, 0, 0, 29, 60, 100, 69, 33, 9, 0, 0, 0, 0, 38, 70, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
h2.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 60, 29, 0, 0, 0, 0, 0, 0, 0, 100, 100, 50, 5, 19, 0, 15, 20, 16, 0, 100, 100, 72, 59, 86, 56, 78, 91, 84, 18, 100, 100, 50, 0, 0, 0, 0, 48, 86, 100, 100, 100, 50, 0, 0, 0, 0, 47, 81, 100, 100, 100, 50, 0, 0, 0, 0, 41, 73, 100, 70, 70, 33, 0, 0, 0, 0, 0, 18, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
i1.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 60, 60, 60, 60, 60, 60, 60, 60, 58, 60, 60, 60, 60, 60, 60, 60, 60, 60, 59, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 100, 100, 100, 100, 95, 58, 60, 60, 60, 58, 60, 60, 60, 60, 60, 74, 80, 80, 80, 78, 100, 100, 100, 100, 97, 88, 90, 90, 90, 87, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
i2.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 60, 60, 60, 58, 59, 60, 60, 60, 58, 40, 40, 40, 40, 38, 19, 20, 20, 20, 19, 70, 70, 70, 70, 70, 84, 90, 90, 90, 89, 100, 100, 100, 100, 97, 29, 30, 30, 30, 28, 100, 100, 100, 100, 97, 98, 100, 100, 100, 100, 60, 60, 60, 60, 58, 92, 100, 100, 100, 100, 70, 70, 70, 70, 69, 70, 70, 70, 70, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
I_1.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 60, 60, 60, 60, 60, 60, 60, 60, 58, 90, 90, 90, 90, 88, 98, 100, 100, 100, 100, 70, 70, 70, 70, 67, 93, 100, 100, 100, 100, 100, 100, 100, 100, 96, 58, 60, 60, 60, 58, 80, 80, 80, 80, 80, 97, 100, 100, 100, 100, 90, 90, 90, 90, 88, 67, 70, 70, 70, 70, 20, 20, 20, 20, 23, 56, 60, 60, 60, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
I_2.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 60, 60, 60, 60, 60, 60, 60, 60, 58, 60, 60, 60, 60, 62, 97, 100, 100, 100, 100, 100, 100, 100, 100, 96, 83, 90, 90, 90, 90, 100, 100, 100, 100, 98, 77, 80, 80, 80, 74, 100, 100, 100, 100, 97, 53, 60, 60, 60, 58, 70, 70, 70, 70, 69, 53, 60, 60, 60, 54, 60, 60, 60, 60, 61, 69, 70, 70, 70, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
k1.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 60, 29, 0, 0, 0, 0, 0, 0, 0, 100, 58, 20, 0, 0, 0, 15, 20, 16, 0, 97, 72, 33, 5, 22, 60, 61, 67, 72, 0, 100, 98, 84, 79, 96, 56, 35, 12, 0, 0, 98, 64, 44, 36, 80, 79, 44, 12, 0, 0, 69, 87, 49, 0, 4, 55, 85, 66, 32, 0, 60, 68, 33, 0, 0, 0, 55, 68, 68, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
k2.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 5, 0, 0, 0, 0, 0, 0, 0, 100, 88, 41, 0, 0, 0, 15, 20, 20, 19, 89, 68, 33, 5, 20, 20, 79, 85, 80, 39, 80, 77, 75, 79, 95, 56, 35, 12, 0, 0, 100, 81, 51, 29, 35, 93, 47, 12, 0, 0, 69, 57, 27, 0, 6, 67, 66, 32, 0, 0, 60, 67, 32, 0, 0, 0, 47, 59, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
m1.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 0, 12, 19, 0, 7, 20, 20, 2, 68, 85, 56, 72, 58, 25, 66, 88, 86, 61, 82, 60, 12, 0, 50, 53, 0, 0, 69, 62, 95, 54, 0, 0, 90, 90, 0, 0, 68, 61, 100, 70, 0, 0, 60, 83, 0, 0, 68, 30, 70, 47, 0, 0, 50, 17, 0, 0, 46, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
m2.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 12, 20, 19, 0, 7, 20, 20, 2, 100, 85, 75, 57, 49, 26, 69, 85, 86, 61, 98, 60, 12, 0, 90, 86, 17, 0, 69, 63, 63, 54, 0, 0, 87, 42, 0, 0, 70, 100, 100, 70, 0, 0, 88, 88, 0, 0, 69, 70, 70, 47, 0, 0, 58, 18, 0, 0, 47, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
n1.jpg:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 10, 5, 19, 0, 15, 20, 16, 0, 100, 100, 78, 67, 86, 56, 78, 91, 84, 18, 100, 100, 58, 23, 0, 0, 0, 60, 92, 58, 99, 82, 39, 0, 0, 0, 0, 55, 98, 100, 59, 79, 44, 0, 0, 0, 0, 29, 60, 100, 70, 69, 33, 0, 0, 0, 0, 10, 33, 70, 0, 47, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
