k:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 35, 17, 0, 0, 0, 0, 0, 0, 0, 100, 73, 30, 0, 0, 0, 15, 20, 18, 9, 93, 70, 33, 5, 21, 40, 70, 76, 76, 19, 90, 87, 79, 79, 95, 56, 35, 12, 0, 0, 99, 72, 47, 32, 57, 86, 45, 12, 0, 0, 69, 72, 38, 0, 5, 61, 75, 49, 16, 0, 60, 67, 32, 0, 0, 0, 51, 63, 58, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
m:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 14, 6, 16, 19, 0, 7, 20, 20, 2, 84, 85, 65, 64, 53, 25, 67, 86, 86, 61, 90, 60, 12, 0, 70, 69, 8, 0, 69, 62, 79, 54, 0, 0, 88, 66, 0, 0, 69, 80, 100, 70, 0, 0, 74, 85, 0, 0, 68, 50, 70, 47, 0, 0, 54, 17, 0, 0, 46, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
n:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 7, 8, 19, 10, 17, 17, 8, 0, 100, 97, 75, 56, 77, 73, 83, 89, 69, 9, 100, 98, 51, 17, 0, 0, 16, 68, 80, 29, 99, 91, 34, 0, 0, 0, 14, 59, 64, 63, 79, 89, 37, 0, 0, 0, 10, 43, 70, 58, 70, 68, 26, 0, 0, 0, 13, 38, 47, 35, 0, 23, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
o:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 20, 20, 16, 4, 0, 0, 9, 57, 73, 68, 79, 87, 86, 62, 38, 9, 89, 63, 32, 5, 0, 7, 31, 66, 93, 40, 80, 91, 38, 0, 0, 0, 20, 73, 79, 13, 69, 76, 84, 64, 39, 47, 76, 78, 74, 32, 0, 8, 33, 60, 70, 69, 39, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
p:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 5, 19, 10, 10, 4, 0, 0, 64, 74, 74, 67, 87, 47, 71, 70, 60, 18, 90, 94, 57, 23, 0, 0, 11, 51, 82, 79, 80, 65, 31, 0, 0, 0, 0, 40, 70, 89, 99, 92, 67, 42, 39, 18, 61, 82, 89, 63, 100, 100, 55, 19, 46, 63, 65, 38, 16, 0, 54, 72, 38, 0, 0, 0, 0, 0, 0, 0, 60, 41, 16, 0, 0, 0, 0, 0, 0, 0]
q:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 10, 19, 4, 5, 13, 19, 20, 50, 86, 90, 75, 83, 72, 76, 85, 94, 55, 72, 49, 23, 0, 0, 23, 56, 78, 77, 78, 67, 32, 0, 0, 0, 0, 38, 70, 89, 68, 86, 77, 55, 39, 18, 73, 90, 90, 78, 0, 16, 50, 64, 46, 61, 31, 68, 100, 99, 0, 0, 0, 0, 0, 0, 0, 60, 94, 80, 0, 0, 0, 0, 0, 0, 0, 20, 41, 57]
r:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 10, 0, 0, 18, 20, 20, 19, 65, 63, 78, 77, 70, 66, 65, 65, 90, 89, 80, 80, 90, 87, 30, 30, 3, 0, 0, 0, 90, 86, 76, 80, 0, 0, 0, 0, 0, 0, 65, 63, 78, 80, 0, 0, 0, 0, 0, 0, 65, 65, 69, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
s:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 20, 20, 20, 20, 20, 13, 0, 34, 64, 83, 89, 90, 90, 89, 92, 87, 58, 39, 46, 40, 53, 37, 53, 55, 59, 61, 42, 15, 15, 32, 55, 72, 56, 65, 76, 76, 52, 75, 84, 70, 39, 40, 41, 68, 75, 82, 82, 20, 53, 69, 70, 70, 69, 51, 45, 31, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
t:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 36, 60, 60, 32, 14, 0, 0, 10, 15, 83, 98, 98, 79, 43, 30, 11, 9, 75, 76, 96, 100, 79, 78, 94, 87, 48, 44, 0, 2, 52, 68, 80, 80, 44, 20, 30, 27, 0, 5, 74, 90, 80, 79, 44, 19, 0, 0, 0, 5, 80, 100, 98, 78, 51, 44, 21, 18, 0, 3, 55, 70, 70, 69, 70, 70, 37, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
u:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 10, 0, 0, 0, 0, 5, 11, 9, 99, 85, 40, 0, 0, 0, 0, 48, 78, 58, 64, 89, 50, 0, 0, 0, 0, 54, 93, 100, 69, 87, 49, 0, 0, 0, 0, 53, 89, 100, 98, 69, 40, 24, 40, 37, 77, 78, 76, 78, 19, 55, 52, 41, 47, 66, 33, 47, 70, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
v:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 4, 0, 0, 0, 0, 5, 20, 19, 64, 70, 34, 7, 0, 0, 7, 33, 73, 64, 0, 69, 86, 35, 0, 0, 23, 63, 78, 0, 0, 23, 75, 77, 40, 27, 69, 77, 26, 0, 0, 0, 15, 71, 66, 56, 59, 14, 0, 0, 0, 0, 0, 14, 57, 59, 14, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
w:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 0, 0, 3, 3, 0, 0, 10, 12, 99, 57, 0, 11, 64, 64, 12, 0, 53, 76, 42, 66, 12, 37, 56, 60, 38, 27, 73, 30, 23, 82, 36, 94, 53, 36, 90, 25, 67, 20, 0, 46, 67, 67, 0, 0, 85, 67, 40, 0, 0, 10, 49, 58, 0, 0, 60, 49, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20]
x:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 10, 0, 0, 0, 0, 11, 18, 9, 40, 80, 76, 50, 0, 0, 23, 70, 84, 19, 0, 10, 66, 84, 38, 0, 47, 41, 24, 0, 0, 0, 36, 56, 88, 75, 29, 7, 0, 0, 0, 47, 75, 66, 20, 19, 64, 74, 60, 0, 60, 67, 37, 8, 0, 0, 8, 41, 64, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
y:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 4, 0, 0, 0, 0, 5, 19, 9, 88, 87, 40, 7, 0, 0, 3, 35, 94, 67, 0, 49, 81, 43, 7, 0, 26, 70, 89, 0, 0, 0, 31, 70, 54, 51, 80, 74, 26, 0, 0, 0, 0, 45, 58, 76, 84, 48, 0, 0, 0, 0, 0, 0, 57, 88, 54, 0, 0, 0, 0, 45, 50, 75, 82, 52, 6, 0, 0, 0, 0, 54, 60, 60, 32, 6, 0, 0, 0, 0]
z:[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 20, 17, 10, 19, 20, 14, 13, 19, 65, 84, 90, 78, 48, 84, 90, 87, 86, 99, 0, 0, 0, 4, 19, 52, 87, 73, 50, 30, 0, 22, 43, 61, 90, 74, 40, 13, 0, 0, 60, 66, 73, 70, 60, 39, 24, 30, 40, 36, 60, 60, 66, 70, 69, 45, 60, 66, 70, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
